Timestamp (ms), RPM SEC
6117821,1781
6117836,2664
6117861,1622
6117886,1608
6117911,1585
6117945,1172
6117970,1597
6117995,1602
6118020,1597
6118045,1602
6118070,1599
6118095,1600
6118111,2427
6118136,1620
6118161,1592
6118200,1042
6118213,2871
6118240,1535
6118265,1556
6118299,1181
6118323,1685
6118349,1530
6118374,1602
6118399,1599
6118424,1600
6118449,1597
6118474,1602
6118499,1599
6118524,1601
6118555,1267
6118577,1843
6118602,1615
6118627,1600
6118651,1672
6118677,1531
6118701,1669
6118727,1529
6118752,1609
6118777,1597
6118802,1602
6118827,1599
6118852,1600
6118877,1597
6118902,1602
6118933,1280
6118962,2056
6118985,1732
6119010,1630
6119035,1599
6119060,1600
6119084,1675
6119110,1530
6119134,1677
6119160,1528
6119185,1588
6119210,1599
6119235,1602
6119259,1677
6119292,1838
6119318,1522
6119342,1638
6119368,1583
6119391,1707
6119408,2340
6119431,1721
6119458,1471
6119481,1751
6119501,2084
6119524,1731
6119550,1533
6119572,1780
6119599,1510
6119624,1609
6119649,1574
6119672,1748
6119689,2273
6119713,1718
6119749,1671
6119773,1640
6119799,1555
6119823,1647
6119849,1557
6119863,2738
6119899,1685
6119929,1334
6119951,1771
6119976,1640
6119991,2554
6120014,1735
6120041,1503
6120064,1710
6120083,2147
6120106,1734
6120130,1670
6120157,1514
6120176,2091
6120209,1186
6120225,2487
6120249,1663
6120267,2269
6120290,1738
6120313,1730
6120335,1821
6120362,1469
6120381,2129
6120406,1597
6120431,1602
6120456,1599
6120471,2665
6120494,1719
6120519,1599
6120540,1932
6120563,1781
6120586,1746
6120613,1468
6120631,2200
6120662,1274
6120684,1850
6120708,1670
6120722,2902
6120742,1993
6120764,1796
6120792,1450
6120809,2273
6120834,1597
6120859,1602
6120874,2630
6120900,1561
6120918,2255
6120941,1686
6120965,1715
6120984,2086
6121009,1600
6121040,1909
6121063,1745
6121079,2619
6121104,1595
6121121,2278
6121144,1773
6121167,1721
6121188,1904
6121213,1600
6121227,2844
6121254,1471
6121269,2667
6121295,1579
6121313,2151
6121338,1602
6121363,1607
6121377,2930
6121397,1946
6121419,1802
6121441,1853
6121465,1663
6121490,1602
6121506,2557
6121528,1793
6121546,2186
6121568,1816
6121590,1837
6121615,1602
6121631,2423
6121656,1653
6121674,2179
6121697,1777
6121719,1779
6121756,1615
6121773,2380
6121788,2587
6121823,1741
6121847,1660
6121873,2283
6121898,1617
6121924,2325
6121948,1653
6121974,2299
6121999,1604
6122024,1573
6122038,3004
6122056,2175
6122079,1763
6122104,1571
6122127,2651
6122150,1700
6122167,2397
6122185,2263
6122208,1745
6122229,1869
6122251,1817
6122276,1594
6122290,2940
6122317,1452
6122332,2636
6122357,1599
6122376,2132
6122401,1600
6122426,1595
6122440,2989
6122464,1643
6122484,2001
6122504,1973
6122530,1550
6122554,1642
6122569,2717
6122605,1655
6122630,1628
6122655,2358
6122680,1630
6122705,1573
6122720,2770
6122755,1686
6122780,1629
6122805,1577
6122820,2739
6122841,1931
6122865,1652
6122883,2206
6122908,1600
6122923,2639
6122949,1563
6122966,2292
6122987,1892
6123012,1632
6123033,1903
6123058,1596
6123083,1605
6123099,2422
6123122,1784
6123149,1471
6123166,2389
6123188,1800
6123229,1459
6123248,2080
6123271,1736
6123290,2078
6123316,1560
6123341,1597
6123357,2476
6123380,1779
6123401,1834
6123424,1789
6123450,1501
6123473,1764
6123494,1912
6123518,1670
6123544,1542
6123573,1370
6123601,1421
6123619,2265
6123644,1598
6123669,1600
6123694,1599
6123754,1663
6123774,2051
6123801,1462
6123824,1764
6123851,1454
6123874,1764
6123901,1458
6123924,1762
6123951,1491
6123976,1562
6124002,1531
6124030,1472
6124054,1653
6124080,1509
6124113,1221
6124136,1746
6124163,1473
6124197,1180
6124222,1600
6124247,1600
6124272,1601
6124297,1594
6124328,1284
6124355,1478
6124381,1566
6124415,1174
6124441,1536
6124475,1172
6124504,1362
6124534,1330
6124565,1321
6124600,1132
6124625,1597
6124650,1602
6124681,1921
6124704,1786
6124728,1634
6124753,1602
6124768,2694
6124791,1691
6124816,1597
6124841,1638
6124841,1638
6124867,1525
6124892,1614
6124917,1589
6124942,1610
6124967,1596
6124993,1543
6125034,1459
6125065,1283
6125088,1753
6125115,1501
6125140,1601
6125165,1555
6125191,1584
6125216,1591
6125240,1630
6125265,1605
6125290,1619
6125316,1554
6125339,1681
6125364,1600
6125389,1624
6125414,1575
6125439,1615
6125464,1577
6125489,1632
6125515,1563
6125529,2786
6125565,1679
6125589,1641
6125615,1564
6125645,1306
6125668,1788
6125682,2773
6125708,1560
6125731,1716
6125758,1491
6125775,2318
6125798,1746
6125824,1516
6125847,1789
6125867,1962
6125892,1599
6125916,1678
6125933,2313
6125956,1730
6125979,1761
6126003,1695
6126029,1517
6126048,2135
6126072,1647
6126098,1548
6126114,2422
6126137,1750
6126156,2079
6126179,1761
6126204,1601
6126229,1595
6126263,1748
6126282,2170
6126309,1494
6126331,1787
6126351,1987
6126377,1537
6126402,1600
6126427,1590
6126441,2930
6126461,2011
6126482,1872
6126509,1481
6126527,2180
6126552,1634
6126584,1266
6126607,1719
6126621,2758
6126645,1693
6126671,1538
6126695,1666
6126721,1533
6126745,1673
6126769,1651
6126792,1787
6126811,2052
6126837,1528
6126861,1675
6126893,1876
6126919,1564
6126942,1718
6126968,1517
6126993,1599
6127018,1643
6127033,2670
6127069,1668
6127092,1717
6127118,1527
6127134,2465
6127173,1564
6127210,1605
6127225,2721
6127249,1642
6127274,1603
6127298,1658
6127314,2575
6127338,1645
6127363,1575
6127382,2126
6127405,1735
6127432,1518
6127454,1813
6127474,1963
6127499,1600
6127530,1920
6127552,1803
6127577,1627
6127602,1599
6127627,1598
6127652,1602
6127668,2428
6127691,1744
6127718,1502
6127741,1706
6127760,2101
6127784,1711
6127809,1604
6127833,1624
6127855,1818
6127881,1577
6127905,1650
6127931,1552
6127945,2796
6127971,1520
6127994,1750
6128013,2141
6128035,1781
6128063,1457
6128086,1755
6128104,2186
6128136,1236
6128158,1804
6128174,2540
6128196,1832
6128216,1989
6128238,1832
6128264,1502
6128283,2158
6128308,1595
6128333,1597
6128348,2739
6128374,1503
6128391,2419
6128415,1678
6128439,1610
6128458,2149
6128483,1601
6128508,1603
6128533,2403
6128558,1602
6128583,1591
6128597,2781
6128633,1679
6128658,1618
6128683,1579
6128697,2899
6128717,2046
6128738,1825
6128764,1546
6128787,1762
6128812,1607
6128827,2684
6128851,1659
6128871,1955
6128893,1848
6128917,1653
6128937,2029
6128961,1685
6128987,1534
6129001,2819
6129021,1967
6129043,1825
6129068,1638
6129094,1539
6129117,1741
6129134,2235
6129157,1763
6129184,1462
6129206,1829
6129225,2094
6129258,1213
6129274,2531
6129298,1651
6129323,1652
6129340,2367
6129375,1692
6129409,1750
6129430,1891
6129453,1744
6129475,1828
6129500,1601
6129524,1664
6129550,1554
6129581,1945
6129602,1849
6129628,1567
6129653,1600
6129669,2558
6129692,1712
6129717,1581
6129740,1757
6129762,1781
6129778,2538
6129801,1759
6129821,1946
6129843,1817
6129869,1583
6129887,2166
6129963,1581
6129978,2696
6130001,1740
6130018,2324
6130041,1750
6130060,2107
6130083,1714
6130106,1787
6130130,1643
6130155,1600
6130170,2638
6130194,1683
6130213,2079
6130238,1613
6130260,1842
6130280,1969
6130305,1597
6130320,2585
6130344,1707
6130362,2253
6130386,1618
6130409,1788
6130433,1651
6130447,2868
6130467,1958
6130490,1785
6130512,1799
6130533,1905
6130557,1675
6130573,2523
6130596,1680
6130615,2146
6130640,1580
6130658,2281
6130683,1597
6130699,2532
6130721,1809
6130743,1774
6130764,1945
6130789,1591
6130803,2902
6130823,2029
6130844,1894
6130871,1465
6130889,2186
6130914,1621
6130939,2365
6130964,1624
6130990,1560
6131004,2795
6131026,1809
6131043,2374
6131067,1658
6131083,2566
6131106,1713
6131123,2283
6131146,1742
6131167,1944
6131191,1675
6131205,2802
6131225,1982
6131246,1897
6131272,1535
6131292,2031
6131306,2867
6131333,1495
6131348,2689
6131371,1734
6131395,1639
6131409,2906
6131434,1563
6131452,2340
6131475,1711
6131495,1984
6131520,1600
6131545,1605
6131561,2481
6131585,1710
6131609,1640
6131628,2129
6131651,1701
6131675,1648
6131701,1570
6131715,2773
6131751,1694
6131774,1735
6131800,1528
6131825,1599
6131850,1622
6131864,2753
6131901,1633
6131925,1661
6131957,1241
6131975,2243
6132001,1555
6132016,2695
6132050,1176
6132064,2751
6132101,1647
6132125,1654
6132150,1570
6132175,1633
6132200,1583
6132230,1347
6132259,1367
6132309,1595
6132327,2251
6132350,1719
6132377,1496
6132402,1614
6132422,1946
6132451,1360
6132477,1559
6132501,1644
6132527,1556
6132552,1637
6132578,1543
6132608,1326
6132634,1534
6132660,1544
6132701,1452
6132733,1230
6132757,1669
6132785,1435
6132815,1337
6132842,1469
6132876,1188
6132901,1602
6132931,1340
6132960,1362
6132987,1495
6133012,1579
6133055,1393
6133087,1265
6133110,1731
6133137,1480
6133163,1560
6133188,1573
6133213,1638
6133242,1336
6133264,1856
6133292,1427
6133334,1444
6133363,1382
6133389,1519
6133412,1698
6133439,1528
6133458,2061
6133483,1602
6133511,1413
6133539,1432
6133569,1362
6133600,1270
6133636,1095
6133660,1713
6133686,1532
6133715,1359
6133742,1475
6133786,911
6133811,1624
6133843,1252
6133870,1464
6133898,1433
6133930,1244
6133954,1690
6133980,1513
6134004,1689
6134030,1518
6134054,1699
6134080,1506
6134104,1684
6134130,1523
6134151,1904
6134175,1722
6134207,1228
6134256,822
6134293,1076
6134332,1036
6134357,1584
6134377,1955
6134400,1743
6134423,1802
6134443,1954
6134474,1958
6134499,1571
6134513,2889
6134531,2235
6134549,2172
6134565,2520
6134582,2339
6134604,1872
6134624,1960
6134649,1584
6134681,1255
6134724,932
6134780,711
6134817,1084
6134853,1113
6134878,1600
6134903,1600
6134933,1319
6134959,1553
6134993,1173
6135018,1576
6135043,1617
6135067,1664
6135092,1643
6135116,1610
6135150,1174
6135184,1207
6135208,1612
6135241,1215
6135272,1314
6135304,1233
6135339,1147
6135370,1278
6135424,738
6135446,1864
6135470,1655
6135495,1590
6135520,1636
6135541,1849
6135566,1604
6135597,1944
6135619,1791
6135644,1628
6135675,1289
6135725,796
6135761,1118
6135803,951
6135835,1269
6135867,1234
6135894,1459
6135917,1770
6135941,1679
6135963,1780
6135987,1684
6136013,1549
6136033,1957
6136063,1332
6136122,1689
6136143,1930
6136166,1768
6136193,1467
6136219,1519
6136251,1253
6136274,1747
6136299,1618
6136324,1561
6136359,1160
6136373,2857
6136397,1673
6136420,1735
6136446,1545
6136469,1691
6136496,1485
6136518,1824
6136540,1840
6136565,1600
6136590,1599
6136615,1598
6136640,1602
6136665,1594
6136679,2886
6136704,1618
6136723,2086
6136748,1562
6136772,1666
6136793,1904
6136818,1625
6136844,1553
6136859,2672
6136893,1727
6136918,1629
6136944,1552
6136959,2667
6137000,1467
6137022,1758
6137038,2593
6137056,2146
6137079,1784
6137101,1786
6137127,1573
6137147,1971
6137171,1677
6137188,2298
6137211,1762
6137231,1999
6137252,1910
6137278,1559
6137308,1940
6137336,1460
6137359,1758
6137373,2789
6137392,2134
6137413,1897
6137439,1512
6137458,2113
6137483,1610
6137499,2485
6137522,1748
6137539,2296
6137562,1734
6137583,1945
6137608,1600
6137624,2467
6137647,1759
6137668,1853
6137688,2055
6137713,1599
6137727,2772
6137753,1567
6137769,2498
6137794,1606
6137813,2090
6137838,1600
6137852,2769
6137877,1630
6137877,1630
6137895,2220
6137916,1875
6137944,1433
6137969,2444
6137992,1729
6138018,1531
6138032,2862
6138051,2102
6138072,1925
6138093,1913
6138118,1572
6138132,2833
6138159,1471
6138173,2939
6138200,1475
6138218,2182
6138249,1976
6138271,1807
6138287,2449
6138312,1630
6138329,2349
6138356,1491
6138371,2660
6138396,1601
6138412,2477
6138437,1562
6138452,2736
6138476,1695
6138496,1941
6138521,1600
6138537,2496
6138553,2570
6138577,1624
6138601,1695
6138615,2871
6138634,2138
6138656,1812
6138675,2075
6138700,1595
6138714,2810
6138734,1979
6138756,1882
6138775,2076
6138800,1588
6138815,2691
6138850,1695
6138865,2730
6138887,1813
6138912,1598
6138929,2344
6138954,1601
6138968,2904
6138985,2315
6139012,1494
6139029,2324
6139045,2590
6139068,1717
6139085,2403
6139112,1458
6139129,2359
6139144,2655
6139163,2103
6139185,1787
6139211,1576
6139225,2827
6139243,2267
6139261,2212
6139285,1633
6139311,2338
6139335,1643
6139361,2349
6139376,2547
6139411,1740
6139425,2789
6139444,2125
6139466,1844
6139485,2078
6139517,1875
6139539,1783
6139555,2626
6139572,2358
6139595,1711
6139614,2100
6139630,2418
6139655,1653
6139670,2660
6139689,2082
6139714,1599
6139728,2863
6139746,2183
6139768,1803
6139789,1937
6139805,2505
6139825,1989
6139844,2126
6139868,1647
6139882,2919
6139899,2333
6139918,2090
6139942,1679
6139957,2754
6139974,2251
6139998,1697
6140017,2109
6140031,2831
6140050,2128
6140072,1764
6140092,2059
6140107,2694
6140129,1805
6140147,2189
6140172,2444
6140197,1577
6140223,2306
6140238,2721
6140256,2188
6140277,1862
6140303,1584
6140312,4263
6140331,2098
6140352,1959
6140376,1622
6140392,2569
6140407,2550
6140432,1601
6140456,2508
6140472,2495
6140497,1641
6140514,2352
6140531,2292
6140547,2491
6140570,1767
6140586,2509
6140606,1966
6140622,2512
6140647,1606
6140663,2487
6140681,2211
6140706,1600
6140720,2912
6140736,2493
6140761,1600
6140784,2627
6140808,1640
6140822,2909
6140838,2557
6140858,1939
6140874,2486
6140898,1668
6140914,2614
6140933,2050
6140948,2593
6140967,2147
6140987,2037
6141008,1864
6141023,2754
6141041,2207
6141064,1695
6141087,1810
6141102,2525
6141118,2548
6141136,2246
6141151,2564
6141170,2201
6141190,1934
6141211,1943
6141225,2850
6141242,2372
6141261,2133
6141277,2367
6141300,1787
6141318,2152
6141336,2284
6141351,2617
6141382,1929
6141400,2258
6141420,2041
6141434,2789
6141450,2424
6141470,2030
6141485,2765
6141502,2312
6141526,1675
6141549,2569
6141574,1598
6141588,2855
6141605,2421
6141623,2159
6141639,2541
6141657,2160
6141685,2177
6141705,2046
6141723,2168
6141739,2487
6141757,2184
6141778,1972
6141798,1966
6141812,2816
6141829,2386
6141854,1620
6141879,2389
6141894,2546
6141929,1755
6141944,2606
6141960,2481
6141982,1841
6142016,2369
6142034,2114
6142055,1970
6142080,2415
6142104,1643
6142129,2387
6142143,2829
6142161,2282
6142184,1747
6142209,2364
6142234,1604
6142258,2503
6142273,2707
6142295,1795
6142319,2497
6142346,2194
6142370,1681
6142384,2906
6142402,2203
6142423,1869
6142445,1857
6142461,2437
6142480,2159
6142498,2190
6142523,1615
6142536,2960
6142553,2396
6142573,2022
6142597,1661
6142612,2641
6142629,2353
6142653,1649
6142685,1913
6142710,2396
6142724,2856
6142743,2105
6142764,1926
6142784,1962
6142814,1966
6142836,1861
6142860,2447
6142875,2746
6142893,2234
6142915,1776
6142935,2052
6142961,2339
6142976,2627
6143021,2200
6143040,2165
6143065,1572
6143087,2702
6143112,1627
6143126,2800
6143144,2198
6143168,1715
6143187,2081
6143203,2446
6143221,2262
6143240,2079
6143262,1842
6143278,2502
6143311,1821
6143326,2694
6143344,2133
6143367,1757
6143392,1585
6143415,2717
6143430,2562
6143455,1636
6143470,2640
6143489,2069
6143505,2556
6143528,1724
6143544,2512
6143564,1973
6143589,1602
6143605,2535
6143621,2451
6143639,2248
6143655,2426
6143678,1778
6143695,2321
6143720,1584
6143734,2903
6143753,2164
6143776,1719
6143795,2104
6143819,2490
6143836,2310
6143861,1603
6143876,2687
6143894,2265
6143920,1531
6143934,2817
6143952,2213
6143976,1703
6144001,2356
6144025,1691
6144039,2833
6144056,2393
6144074,2181
6144099,1602
6144124,2427
6144138,2743
6144158,2064
6144178,1947
6144199,1955
6144224,1582
6144238,2849
6144256,2236
6144278,1773
6144305,2269
6144328,1741
6144342,2820
6144360,2154
6144382,1864
6144410,2123
6144435,2466
6144460,1600
6144485,2368
6144501,2469
6144535,1742
6144549,2966
6144568,2087
6144590,1837
6144610,1976
6144642,1907
6144666,2424
6144681,2705
6144700,2167
6144722,1799
6144741,2084
6144757,2435
6144773,2644
6144791,2168
6144816,1601
6144830,2868
6144846,2552
6144866,1958
6144881,2736
6144898,2242
6144922,1734
6144947,2355
6144971,1669
6144985,2863
6145000,2680
6145020,1964
6145035,2785
6145053,2124
6145077,1678
6145095,2225
6145110,2693
6145129,2142
6145149,2004
6145170,1874
6145185,2617
6145204,2128
6145227,1774
6145251,1623
6145277,2354
6145291,2827
6145308,2296
6145331,1763
6145351,1986
6145377,2351
6145391,2753
6145410,2079
6145431,1905
6145451,2020
6145477,1561
6145491,2807
6145509,2253
6145532,1757
6145557,2343
6145580,1771
6145604,1654
6145620,2487
6145634,2911
6145654,1982
6145679,1597
6145693,2876
6145711,2272
6145729,2167
6145754,1599
6145770,2452
6145786,2577
6145811,1618
6145829,2163
6145844,2719
6145863,2071
6145884,1902
6145907,1762
6145922,2575
6145945,1766
6145961,2463
6145981,2000
6146011,1981
6146035,1691
6146049,2828
6146069,2045
6146086,2301
6146110,1667
6146125,2669
6146141,2479
6146161,2028
6146192,1909
6146219,1516
6146233,2737
6146250,2466
6146273,1719
6146293,1988
6146317,1673
6146332,2588
6146347,2713
6146367,1984
6146383,2481
6146402,2184
6146423,1870
6146443,1988
6146469,1579
6146483,2701
6146499,2492
6146523,1681
6146549,1521
6146572,2665
6146596,1649
6146612,2528
6146630,2278
6146651,1904
6146671,1940
6146696,1601
6146712,2508
6146728,2572
6146749,1888
6146771,1792
6146787,2509
6146812,1624
6146827,2599
6146850,1720
6146871,1921
6146887,2474
6146912,1599
6146939,2255
6146959,2037
6146983,1642
6147000,2387
6147026,1517
6147040,2943
6147060,1975
6147083,1725
6147101,2251
6147126,1598
6147140,2810
6147160,2058
6147183,1691
6147201,2262
6147226,1599
6147239,2937
6147259,2021
6147283,1668
6147301,2287
6147332,1924
6147354,1803
6147369,2623
6147393,1697
6147412,2075
6147429,2314
6147454,1600
6147469,2753
6147488,2131
6147512,1617
6147529,2451
6147561,1888
6147583,1766
6147597,2927
6147617,2009
6147638,1875
6147664,1518
6147692,2160
6147729,2171
6147744,2693
6147768,1662
6147792,2500
6147809,2381
6147849,2002
6147874,1610
6147887,2871
6147906,2110
6147927,1924
6147948,1930
6147973,1567
6147987,2886
6148002,2638
6148029,1509
6148051,2705
6148075,1665
6148089,2977
6148108,2100
6148131,1709
6148153,1811
6148167,2810
6148183,2492
6148205,1837
6148221,2544
6148243,1770
6148260,2464
6148279,2094
6148296,2316
6148318,1785
6148336,2263
6148392,2168
6148409,2313
6148429,1987
6148453,1674
6148468,2685
6148486,2133
6148507,1939
6148535,2133
6148557,1824
6148572,2652
6148589,2382
6148613,1680
6148632,2090
6148646,2908
6148663,2336
6148682,2092
6148707,1599
6148722,2738
6148739,2323
6148763,1685
6148782,2058
6148796,2904
6148814,2237
6148832,2180
6148857,1600
6148871,2849
6148889,2258
6148913,1667
6148937,2441
6148959,1846
6148984,2411
6149008,1633
6149023,2716
6149039,2512
6149058,2103
6149083,1600
6149097,2903
6149114,2255
6149133,2160
6149147,2898
6149163,2408
6149183,2043
6149199,2516
6149216,2274
6149239,1751
6149257,2276
6149272,2702
6149291,2116
6149313,1762
6149337,2474
6149362,1635
6149387,2383
6149401,2929
6149419,2202
6149437,2179
6149462,1613
6149487,2379
6149501,2813
6149520,2199
6149542,1813
6149562,1966
6149587,2375
6149603,2595
6149638,1718
6149652,2839
6149669,2279
6149693,1706
6149715,1794
6149738,2620
6149764,1535
6149780,2477
6149796,2547
6149820,1631
6149839,2146
6149864,1600
6149880,2458
6149898,2263
6149921,1765
6149939,2178
6149964,1599
6149980,2435
6149998,2309
6150021,1740
6150039,2190
6150069,1319
6150091,1812
6150105,3016
6150131,1509
6150154,1709
6150174,2020
6150197,1782
6150222,1600
6150245,1747
6150266,1898
6150291,1598
6150316,1603
6150341,1602
6150365,1607
6150389,1664
6150422,1234
6150455,1194
6150487,1252
6150526,1034
6150571,884
6150601,1352
6150635,1170
6150671,1102
6150701,1351
6150727,1539
6150756,1355
6150801,1347
6150833,1252
6150855,1764
6150883,1462
6150908,1594
6150933,1572
6150957,1679
6150983,1516
6151002,2157
6151025,1725
6151042,2330
6151062,2004
6151082,1986
6151097,2759
6151115,2259
6151132,2282
6151157,1598
6151181,1661
6151196,2726
6151213,2403
6151237,1616
6151261,1662
6151283,1890
6151311,1386
6151332,1897
6151363,1313
6151391,1428
6151414,1761
6151429,2585
6151453,1644
6151477,1664
6151502,1637
6151527,1584
6151552,1616
6151572,1999
6151595,1705
6151618,1790
6151645,1442
6151669,1670
6151694,1624
6151719,1600
6151744,1591
6151759,2638
6151785,1546
6151808,1758
6151843,1704
6151869,1545
6151894,1575
6151918,1706
6151935,2314
6151958,1740
6152000,1443
6152023,1745
6152038,2606
6152061,1738
6152079,2261
6152101,1754
6152128,1514
6152151,1694
6152172,1944
6152197,1600
6152222,1599
6152247,1598
6152272,1602
6152288,2524
6152311,1745
6152335,1665
6152358,1689
6152381,1778
6152404,1702
6152430,1583
6152450,1946
6152475,1603
6152500,1599
6152516,2529
6152540,1698
6152564,1642
6152583,2124
6152611,1406
6152638,1505
6152659,1849
6152680,1921
6152706,1546
6152729,1756
6152755,1518
6152770,2678
6152805,1723
6152830,1583
6152856,1547
6152880,1657
6152912,1878
6152937,1586
6152952,2771
6152987,1680
6153012,1626
6153037,1580
6153062,1622
6153087,1572
6153102,2823
6153138,1669
6153162,1637
6153193,1297
6153230,2153
6153252,1847
6153271,2081
6153297,1557
6153321,1646
6153347,2318
6153372,1610
6153397,1549
6153412,2828
6153412,2828
6153462,1570
6153480,2221
6153502,1849
6153523,1875
6153548,1639
6153580,1863
6153639,1690
6153657,2258
6153677,1975
6153702,1604
6153726,1686
6153742,2487
6153765,1693
6153791,1547
6153807,2528
6153832,1580
6153852,2051
6153877,1600
6153893,2494
6153915,1821
6153936,1922
6153957,1903
6153983,1514
6154009,1560
6154023,2792
6154059,1670
6154083,1660
6154109,2322
6154133,1659
6154159,1541
6154173,2809
6154198,1613
6154216,2169
6154241,1638
6154262,1898
6154289,1469
6154313,1712
6154337,2479
6154362,1586
6154378,2558
6154403,1558
6154425,1845
6154443,2153
6154466,1751
6154493,1474
6154512,2162
6154537,1590
6154553,2445
6154577,1715
6154593,2392
6154616,1752
6154642,1581
6154656,2760
6154691,1695
6154716,1635
6154741,1572
6154756,2794
6154775,2077
6154796,1883
6154820,1654
6154841,1901
6154866,1628
6154898,1879
6154920,1815
6154935,2681
6154952,2325
6154973,1886
6155000,1496
6155019,2108
6155044,1599
6155057,2950
6155078,1998
6155100,1740
6155119,2168
6155144,1601
6155159,2616
6155185,1540
6155200,2667
6155223,1742
6155250,1470
6155272,1831
6155286,2840
6155304,2201
6155327,1805
6155347,1965
6155372,1598
6155388,2524
6155411,1731
6155430,2137
6155455,1582
6155472,2332
6155497,1606
6155512,2669
6155537,1593
6155555,2230
6155578,1702
6155604,1579
6155618,2822
6155636,2206
6155658,1796
6155686,1466
6155703,2358
6155728,1573
6155754,2334
6155777,1734
6155803,1530
6155817,2916
6155853,1635
6155868,2687
6155910,1933
6155932,1793
6155956,1662
6155970,2871
6155997,1467
6156011,2900
6156038,1504
6156056,2170
6156080,1677
6156097,2341
6156119,1772
6156137,2253
6156160,1757
6156181,1905
6156206,1609
6156220,2872
6156247,1456
6156261,2935
6156283,1799
6156307,1703
6156322,2614
6156349,1493
6156363,2745
6156388,1595
6156407,2079
6156432,1601
6156448,2596
6156471,1695
6156498,1490
6156513,2765
6156537,1620
6156552,2716
6156571,2094
6156593,1811
6156619,1546
6156629,4007
6156651,1851
6156673,1798
6156697,1645
6156711,2994
6156730,2087
6156752,1813
6156775,1751
6156797,1803
6156813,2541
6156834,1884
6156856,1823
6156878,1786
6156899,1931
6156924,1599
6156940,2558
6156962,1749
6156982,2053
6157011,1383
6157028,2304
6157049,1921
6157074,1601
6157090,2543
6157112,1759
6157132,2007
6157155,1804
6157177,1750
6157202,1621
6157227,1598
6157241,2805
6157265,1658
6157284,2189
6157310,1529
6157332,1773
6157359,2292
6157389,1963
6157411,1802
6157436,1627
6157452,2565
6157469,2296
6157491,1777
6157518,1512
6157532,2824
6157568,1671
6157592,1667
6157618,1562
6157633,2518
6157674,1495
6157706,1860
6157729,1758
6157744,2677
6157766,1785
6157785,2089
6157811,1545
6157832,1859
6157857,1638
6157871,2808
6157896,1613
6157914,2188
6157937,1783
6157963,1531
6157980,2339
6158018,1561
6158038,2069
6158056,2173
6158081,1600
6158095,2824
6158119,1682
6158139,1974
6158162,1783
6158191,1352
6158209,2243
6158234,1602
6158260,1549
6158274,2782
6158292,2264
6158315,1725
6158346,1942
6158366,1985
6158393,1497
6158411,2191
6158436,1602
6158462,2342
6158492,1330
6158515,2596
6158539,1649
6158564,1601
6158579,2755
6158605,1531
6158650,1746
6158670,2073
6158698,1403
6158723,1602
6158748,1611
6158773,1597
6158788,2763
6158823,1683
6158848,1613
6158873,1599
6158898,1600
6158923,1600
6158948,1599
6158973,1598
6158987,2807
6159014,1488
6159037,1763
6159057,1973
6159079,1786
6159106,1527
6159129,1714
6159156,1494
6159179,1721
6159206,1487
6159229,1731
6159256,1486
6159279,1744
6159300,1919
6159325,1601
6159341,2369
6159366,1632
6159383,2286
6159406,1781
6159430,1677
6159454,1648
6159478,1702
6159503,1543
6159529,1595
6159561,1824
6159583,1868
6159608,1617
6159624,2481
6159648,1667
6159667,2015
6159689,1836
6159716,1508
6159737,1851
6159758,1922
6159783,1599
6159813,1341
6159835,1791
6159851,2598
6159874,1722
6159899,1604
6159919,1965
6159942,1760
6159967,1591
6159989,1797
6160010,1934
6160035,1602
6160050,2747
6160073,1669
6160093,2052
6160117,1640
6160139,1826
6160160,1913
6160191,1284
6160216,2418
6160239,1759
6160265,1522
6160280,2777
6160306,1518
6160323,2368
6160347,1627
6160370,1760
6160390,2013
6160416,1551
6160440,1652
6160465,1576
6160479,2991
6160498,2077
6160520,1773
6160547,1483
6160571,1688
6160593,1822
6160616,2572
6160642,1554
6160666,1673
6160680,2931
6160699,2023
6160721,1824
6160742,1944
6160767,1590
6160792,1611
6160817,2385
6160842,1608
6160867,1581
6160881,2966
6160899,2171
6160922,1768
6160948,1508
6160970,1829
6160983,3003
6161003,2069
6161024,1890
6161050,1528
6161070,2017
6161086,2491
6161110,1659
6161128,2283
6161151,1723
6161170,2078
6161195,1611
6161211,2547
6161228,2278
6161251,1750
6161270,2113
6161286,2424
6161311,1639
6161326,2598
6161348,1827
6161373,1611
6161386,2962
6161404,2313
6161426,1804
6161448,1817
6161463,2625
6161485,1794
6161503,2320
6161523,1978
6161548,1587
6161563,2763
6161586,1675
6161603,2400
6161623,1998
6161648,1590
6161663,2701
6161686,1712
6161741,1841
6161755,2782
6161780,1583
6161794,2987
6161812,2207
6161835,1762
6161855,1939
6161881,1574
6161894,2890
6161912,2272
6161935,1774
6161955,1943
6161981,2345
6162005,1637
6162029,2486
6162046,2449
6162065,2100
6162084,2054
6162112,1429
6162134,2727
6162159,1616
6162174,2627
6162198,1667
6162214,2541
6162233,2085
6162258,1597
6162274,2534
6162298,1687
6162314,2440
6162333,2116
6162358,1597
6162374,2490
6162391,2307
6162414,1761
6162433,2116
6162449,2487
6162474,1619
6162488,2781
6162513,1608
6162535,1848
6162559,2417
6162584,1629
6162599,2680
6162620,1867
6162638,2307
6162657,2007
6162675,2339
6162692,2295
6162714,1787
6162734,2029
6162749,2659
6162767,2224
6162788,1909
6162809,1901
6162825,2507
6162842,2363
6162865,1715
6162890,2383
6162914,1696
6162928,2888
6162947,2053
